date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-11 00:00:00,19.7,17.9,23.4,,,,17.1,,1020.8,
2021-01-12 00:00:00,18.9,16,23.8,,,,14.7,,1021.2,
2021-01-13 00:00:00,18.9,14.6,24.5,,,,9.8,,1019.8,
2021-01-14 00:00:00,18.3,13.7,25.7,,,,6.6,,1017.1,
2021-01-15 00:00:00,18.9,13.7,27.3,,,,7,,1015.4,
2021-01-16 00:00:00,20.3,15.6,27.4,0,,,5.9,,1013.9,
2021-01-17 00:00:00,20.5,17,24,,,,5.9,,1012.4,
2021-01-18 00:00:00,21.6,18.4,27,0,,,13.1,,1015.6,
2021-01-19 00:00:00,20.5,18.8,24,,,,16.7,,1017.9,
2021-01-20 00:00:00,20.4,17.4,24.4,,,,9.9,,1017.4,
2021-01-21 00:00:00,19,16,23,,,,29.1,,1019.7,
2021-01-22 00:00:00,16.4,13.7,20,,,,22.9,,1021.4,
2021-01-23 00:00:00,17,13,21,,,,16.7,,1021.7,
2021-01-24 00:00:00,18.1,15,22.6,,,,13.2,,1021.3,
2021-01-25 00:00:00,19.2,15.6,24.1,,,,11.8,,1020.4,
2021-01-26 00:00:00,20.4,16.5,25.5,0,,,11.4,,1019.8,
2021-01-27 00:00:00,20.2,17,26.2,0,,,12.4,,1019.1,
2021-01-28 00:00:00,19.1,13.8,25,,,,7.1,,1018.4,
2021-01-29 00:00:00,20.2,14.7,24.4,0,,,11,,1016.6,
2021-01-30 00:00:00,22.2,18,29.4,,,,14.6,,1016,
2021-01-31 00:00:00,19.7,17,24,,,,20.4,,1019.1,
2021-02-01 00:00:00,19.3,15.8,25,,,,17.2,,1020.6,
2021-02-02 00:00:00,19.8,15,25,,,,15.4,,1020.5,
2021-02-03 00:00:00,19.7,16.6,24.3,,,,13.3,,1018.4,
2021-02-04 00:00:00,19.6,15.6,25.2,,,,6.4,,1017.4,
2021-02-05 00:00:00,20.2,15.9,23.7,,,,10.2,,1016.1,
2021-02-06 00:00:00,22.1,19.4,25.7,,,,16.4,,1014.1,
2021-02-07 00:00:00,22.7,20,28.5,0,,,18.7,,1015.3,
2021-02-08 00:00:00,20.3,18.5,23.8,0,,,18.1,,1021,
2021-02-09 00:00:00,20.6,17.6,25.5,,,,18.8,,1020.8,
2021-02-10 00:00:00,20.7,17,26,,,,15.5,,1017.6,
2021-02-11 00:00:00,20.4,16.8,26,,,,10.4,,1015,
2021-02-12 00:00:00,21.6,17,27,,,,13.4,,1013.9,
2021-02-13 00:00:00,21.4,17,25.6,,,,12.5,,1015.3,
2021-02-14 00:00:00,22.2,17.9,27,,,,10.9,,1016,
2021-02-15 00:00:00,21.7,18,28.6,,,,11.5,,1014.5,
2021-02-16 00:00:00,20.7,15.7,27,,,,6.6,,1012.6,
2021-02-17 00:00:00,21.2,18,25.8,,,,11,,1012.2,
2021-02-18 00:00:00,24.4,20,32,0,,,15.2,,1013.6,
2021-02-19 00:00:00,19.7,18,21.4,,,,27.5,,1019,
2021-02-20 00:00:00,19.5,18,22,,,,21.8,,1019.1,
2021-02-21 00:00:00,20.2,17,23.8,,,,20.5,,1018.6,
2021-02-22 00:00:00,21.6,19,24.7,,,,19,,1018.8,
2021-02-23 00:00:00,21.7,19.8,26,,,,20.6,,1017.7,
2021-02-24 00:00:00,21.1,18.8,24.1,,,,15.1,,1013.9,
2021-02-25 00:00:00,20.6,17,23.2,,,,23.7,,1013.6,
2021-02-26 00:00:00,19.1,15.7,24.3,,,,20.7,,1016,
2021-02-27 00:00:00,19.6,15.6,24.3,0,,,17.3,,1016.5,
2021-02-28 00:00:00,19.9,16.5,25.5,0,,,12.3,,1015.3,
2021-03-01 00:00:00,20.7,17,23.2,,,,10.4,,1014.4,
2021-03-02 00:00:00,21.8,18.9,25.3,0,,,19.1,,1015.8,
2021-03-03 00:00:00,22.3,19.9,26.2,,,,19.6,,1015.8,
2021-03-04 00:00:00,23.3,19.3,27.9,,,,10.3,,1014.1,
2021-03-05 00:00:00,23.3,19.9,31.5,,,,17,,1014.6,
2021-03-06 00:00:00,21.3,19,25.1,,,,21.6,,1017.9,
2021-03-07 00:00:00,20.9,17.9,26.1,0,,,17.9,,1015.9,
2021-03-08 00:00:00,21,16.7,25.1,,,,9.4,,1014.6,
2021-03-09 00:00:00,23.2,18,29,,,,9.8,,1013.4,
2021-03-10 00:00:00,24.2,19.6,29.6,,,,14.7,,1014.9,
2021-03-11 00:00:00,25.3,21,31.4,,,,10.9,,1013.1,
2021-03-12 00:00:00,29.4,19.9,36,0,,,13.9,,1007.1,
2021-03-13 00:00:00,22.4,19.4,27.3,,,,29.3,,1012.9,
2021-03-14 00:00:00,20.6,17,26.9,,,,14.8,,1014.7,
2021-03-15 00:00:00,20.3,15.6,25.4,,,,10.1,,1014,
2021-03-16 00:00:00,22.4,19,26,,,,6.8,,1013.1,
2021-03-17 00:00:00,24.9,19.6,31,,,,9.4,,1010.7,
2021-03-18 00:00:00,30.8,24,41.5,0,,,13.4,,1008.6,
2021-03-19 00:00:00,28.1,24,35.9,,,,14.4,,1009.8,
2021-03-20 00:00:00,25.3,22.2,31.6,0,,,21.8,,1012,
2021-03-21 00:00:00,25.6,20.6,31.5,0,,,16.4,,1011.6,
2021-03-22 00:00:00,26.7,21.5,35,,,,9.3,,1011.7,
2021-03-23 00:00:00,28.5,22.4,36,,,,9.1,,1011.9,
2021-03-24 00:00:00,27.2,22,33.1,,,,11.3,,1010.6,
2021-03-25 00:00:00,27.2,22.9,34.1,,,,16.5,,1009.9,
2021-03-26 00:00:00,29,25,37.9,,,,14.3,,1011.2,
2021-03-27 00:00:00,29.4,22.1,39.2,0,,,11.9,,1010.9,
2021-03-28 00:00:00,23.7,20.8,30.6,0,,,27.2,,1014,
2021-03-29 00:00:00,23.5,20.4,29.4,,,,25.3,,1014.5,
2021-03-30 00:00:00,25.4,20.6,31.2,,,,21.6,,1012.8,
2021-03-31 00:00:00,26.2,21.9,33.4,0,,,11.9,,1012,
2021-04-01 00:00:00,27.2,20.6,35,0,,,6,,1011.5,
2021-04-02 00:00:00,30.1,24.4,41,,,,8.2,,1010,
2021-04-03 00:00:00,28.1,24.1,36.3,,,,20.6,,1009.6,
2021-04-04 00:00:00,24,21.2,29.5,,,,24.8,,1013.8,
2021-04-05 00:00:00,24.6,21.5,29.5,,,,23.8,,1015.3,
2021-04-06 00:00:00,25.5,20.7,31.5,,,,18.8,,1014.7,
2021-04-07 00:00:00,27.2,20.9,33.1,,,,14.3,,1014,
2021-04-08 00:00:00,27.1,21.7,35.4,0,,,9.9,,1010.9,
2021-04-09 00:00:00,24.5,22,30.1,,,,8,,1007.9,
2021-04-10 00:00:00,26.1,20.8,32.9,0,,,10.8,,1008.5,
2021-04-11 00:00:00,27.9,23,34.7,0,,,11.7,,1009.2,
2021-04-12 00:00:00,29.5,24.3,38.2,,,,12.7,,1009.6,
2021-04-13 00:00:00,28.6,25.8,33.4,,,,13.4,,1009.7,
2021-04-14 00:00:00,29,26.7,34,,,,19,,1009.6,
2021-04-15 00:00:00,28.9,26,33.3,0,,,20.8,,1011.2,
2021-04-16 00:00:00,27.3,24.5,31.8,,,,18.6,,1012.1,
2021-04-17 00:00:00,28.8,22,35.7,,,,12.6,,1012.3,
2021-04-18 00:00:00,29.2,24.6,37.1,,,,13,,1012.5,
2021-04-19 00:00:00,30.2,24.6,36.3,,,,12.8,,1010.7,
2021-04-20 00:00:00,30,24.2,37.2,0,,,7.5,,1009.5,
2021-04-21 00:00:00,30.3,23,38.4,0,,,6.6,,1010.5,
2021-04-22 00:00:00,30.7,24,37.3,0,,,9,,1010.7,
2021-04-23 00:00:00,31,24.4,37.5,,,,7.5,,1009.6,
2021-04-24 00:00:00,30.9,24.7,40.8,0,,,7.2,,1008.6,
2021-04-25 00:00:00,30.4,25.4,41.7,0,,,9.1,,1009,
2021-04-26 00:00:00,31.1,25.2,41.7,,,,10.9,,1008.1,
2021-04-27 00:00:00,31.7,26.6,38,,,,9.6,,1007.4,
2021-04-28 00:00:00,31.7,26.4,37.1,,,,14.5,,1008.1,
2021-04-29 00:00:00,31.2,27.9,33.3,,,,17,,1009.8,
2021-04-30 00:00:00,30.6,25.9,38,0,,,11,,1008.3,
2021-05-01 00:00:00,29.7,24.7,38.6,0,,,10,,1006.8,
2021-05-02 00:00:00,28.8,25.9,32.2,,,,11.1,,1005.9,
2021-05-03 00:00:00,29.7,26.8,32.1,,,,16.7,,1005.7,
2021-05-04 00:00:00,30.1,26,36.1,0,,,14.8,,1005.2,
2021-05-05 00:00:00,30.2,24.9,36.5,0,,,10.1,,1007.7,
2021-05-06 00:00:00,30.3,25.1,36.5,,,,7.5,,1008.8,
2021-05-07 00:00:00,30.8,26.3,37.1,,,,9.7,,1008.5,
2021-05-08 00:00:00,31.1,26.7,37.7,,,,10.9,,1007.9,
2021-05-09 00:00:00,32.3,27.3,38,,,,8.3,,1007.4,
2021-05-10 00:00:00,33.6,27.6,41.4,0,,,8.5,,1006.3,
2021-05-11 00:00:00,33.6,29,39.4,,,,8.2,,1006.2,
2021-05-12 00:00:00,33.3,26.6,40.9,0,,,7.2,,1004.9,
2021-05-13 00:00:00,34.7,27.6,41.2,0,,,11.3,,1003.6,
2021-05-14 00:00:00,36.6,31,43,,,,12.7,,1002.4,
2021-05-15 00:00:00,35.1,31.2,41,,,,10.4,,1001.7,
2021-05-16 00:00:00,35.6,30.1,44,,,,7.8,,1003.1,
2021-05-17 00:00:00,33.6,27.7,40.9,,,,10.4,,1004.4,
2021-05-18 00:00:00,34.8,27.6,42.6,0,,,8.7,,1004.3,
2021-05-19 00:00:00,35.7,28.9,44.4,,,,7,,1004.3,
2021-05-20 00:00:00,37.6,31,44.8,,,,11.5,,1004.1,
2021-05-21 00:00:00,35.2,31,41.2,,,,11.6,,1003.5,
2021-05-22 00:00:00,35.4,27.2,42.9,0,,,7,,1002.7,
2021-05-23 00:00:00,35.2,29,45.2,0,,,9.3,,1002,
2021-05-24 00:00:00,36.6,30.9,42.2,,,,7.9,,1004.3,
2021-05-25 00:00:00,35.3,30.1,40.5,,,,9,,1003.7,
2021-05-26 00:00:00,35.9,31.6,41.7,,,,20.6,,1004.4,
2021-05-27 00:00:00,36.9,31.8,42,,,,19.8,,1005,
2021-05-28 00:00:00,37.5,32.9,43.2,,,,17,,1003.8,
2021-05-29 00:00:00,36.9,29.3,44.4,0,,,12.6,,1003.8,
2021-05-30 00:00:00,36.5,30,42.6,,,,13.9,,1004.2,
2021-05-31 00:00:00,38,31.6,44.4,,,,11,,1002.4,
2021-06-01 00:00:00,39.3,35,44.4,0,,,22.7,,1001.1,
2021-06-02 00:00:00,37.1,32,43.3,0,,,14.1,,1001.4,
2021-06-03 00:00:00,36,31.6,44,0,,,12.5,,1002.2,
2021-06-04 00:00:00,37.5,34,45,,,,16.1,,1002.2,
2021-06-05 00:00:00,40.8,32.8,48,,,,14.5,,1000.4,
2021-06-06 00:00:00,35.8,32,41.5,,,,10.4,,999.7,
2021-06-07 00:00:00,34.8,31.7,37.9,,,,11.4,,1001.2,
2021-06-08 00:00:00,37.6,33.1,44.3,0,,,27.8,,1001.5,
2021-06-09 00:00:00,37.4,32.5,43.4,,,,22.5,,1000.2,
2021-06-10 00:00:00,38,33.4,43.7,,,,22,,999,
2021-06-11 00:00:00,36.6,33,42.2,0,,,25.9,,998.5,
2021-06-12 00:00:00,34.8,32,40.2,0,,,21.3,,999.4,
2021-06-13 00:00:00,35.4,31,40.8,0,,,19.1,,999.9,
2021-06-14 00:00:00,36.8,31.4,42,,,,15.6,,998.9,
2021-06-15 00:00:00,36.2,31,45.5,,,,10.2,,997.2,
2021-06-16 00:00:00,38.2,30.9,43.2,,,,22.4,,998.1,
2021-06-17 00:00:00,37.3,33.9,41.6,,,,28.2,,999.1,
2021-06-18 00:00:00,35.8,32.7,39.3,,,,25.2,,999.3,
2021-06-19 00:00:00,35.4,33,39.6,,,,19.4,,999.8,
2021-06-20 00:00:00,33.7,29.7,39.3,,,,15.1,,1000.4,
2021-06-21 00:00:00,35.2,28.7,42.5,0,,,7.7,,1001.2,
2021-06-22 00:00:00,34.7,29.8,41,0,,,8.8,,1000.8,
2021-06-23 00:00:00,34.3,29.7,42.1,,,,9.5,,1001.6,
2021-06-24 00:00:00,35.8,29.3,41.6,0,,,10.5,,1001.8,
2021-06-25 00:00:00,35.1,29.6,40.5,,,,8.1,,1000.2,
2021-06-26 00:00:00,36.4,29.8,46.5,0,,,7.7,,998.8,
2021-06-27 00:00:00,34.6,30,44.5,,,,10.1,,1000.9,
2021-06-28 00:00:00,36.2,29.7,44.3,0,,,8.5,,1002.5,
2021-06-29 00:00:00,35.6,31.1,43.7,,,,10.3,,1002.2,
2021-06-30 00:00:00,36.7,31.4,46.4,,,,9.8,,1002.2,
2021-07-01 00:00:00,36.9,31.4,45,,,,7.7,,1000.2,
2021-07-02 00:00:00,37.7,34,46,,,,8.7,,997.4,
2021-07-03 00:00:00,40,32.9,46.1,,,,16.2,,996.7,
2021-07-04 00:00:00,39,33,44.7,,,,9.1,,997.2,
2021-07-05 00:00:00,33.9,31.5,37.1,,,,13.3,,998.7,
2021-07-06 00:00:00,34.3,31.5,38.1,,,,15.2,,999.4,
2021-07-07 00:00:00,34.9,31.5,40.2,,,,7.9,,1000.2,
2021-07-08 00:00:00,35.6,31.5,41.3,,,,6.9,,1000.5,
2021-07-09 00:00:00,38.5,32.9,46.5,,,,13,,996.7,
2021-07-10 00:00:00,35.9,33,40.5,,,,11.6,,995,
2021-07-11 00:00:00,35.2,32.4,38,,,,11,,996.8,
2021-07-12 00:00:00,37.9,34,45.8,,,,14.5,,995.7,
2021-07-13 00:00:00,35.2,32.3,39.1,,,,9.4,,995.1,
2021-07-14 00:00:00,35.1,32.5,38.3,,,,11.7,,996.5,
2021-07-15 00:00:00,35.4,32.5,38.1,,,,9,,996.4,
2021-07-16 00:00:00,35.8,34,38.3,,,,16.5,,997.5,
2021-07-17 00:00:00,35.1,34,37.6,,,,23.2,,998.8,
2021-07-18 00:00:00,34.9,33,37.3,,,,17.7,,999.8,
2021-07-19 00:00:00,35.3,32.8,38.4,,,,10.9,,999,
2021-07-20 00:00:00,36.2,33.5,40.2,,,,13.1,,998.1,
2021-07-21 00:00:00,37.9,34.4,45.1,,,,14.3,,998.4,
2021-07-22 00:00:00,38.8,35.3,46.9,,,,12.8,,995.6,
2021-07-23 00:00:00,37.7,35.4,41.2,0,,,11.6,,993.8,
2021-07-24 00:00:00,36.9,34,43.2,,,,11.7,,996.2,
2021-07-25 00:00:00,36.5,34.9,39.4,,,,11.6,,997.7,
2021-07-26 00:00:00,37.6,34.5,43.3,,,,10.7,,996.8,
2021-07-27 00:00:00,38.6,34.7,45.1,,,,10.4,,994.2,
2021-07-28 00:00:00,38.7,33.5,47.8,,,,7.5,,992.5,
2021-07-29 00:00:00,39.3,33.8,44.7,,,,21.2,,994.2,
2021-07-30 00:00:00,38.5,35,44.9,,,,12.6,,996,
2021-07-31 00:00:00,37.4,33.7,44.2,,,,9.5,,997.8,
2021-08-01 00:00:00,38.2,32.7,44.9,,,,7.6,,998,
2021-08-02 00:00:00,38.4,33.8,47.2,,,,8.3,,996.9,
2021-08-03 00:00:00,38.3,35.1,43.6,,,,8.7,,998.9,
2021-08-04 00:00:00,38.4,36,42.8,,,,9.5,,1000.3,
2021-08-05 00:00:00,38.6,34.2,47.5,,,,8.3,,998.9,
2021-08-06 00:00:00,38.2,33.5,45.4,,,,8.4,,997.5,
2021-08-07 00:00:00,37.6,32.8,44.1,,,,7.8,,998.8,
2021-08-08 00:00:00,36.7,33.6,41.5,,,,11.3,,1000.6,
2021-08-09 00:00:00,37.1,33.4,43.3,,,,12.8,,1001.1,
2021-08-10 00:00:00,37.4,32.7,43.5,,,,9.9,,1000.3,
2021-08-11 00:00:00,37.3,34.4,43.1,,,,9.8,,1000.3,
2021-08-12 00:00:00,36.1,32,40.4,,,,7.6,,1001,
2021-08-13 00:00:00,37,30.8,41.7,,,,6.8,,1000.1,
2021-08-14 00:00:00,37.9,32.9,42.4,,,,13.1,,998.2,
2021-08-15 00:00:00,38.6,35.3,43.4,,,,22.9,,998.1,
2021-08-16 00:00:00,36.5,33.9,42.8,,,,12.6,,1000,
2021-08-17 00:00:00,35.4,32.7,38.6,,,,11.1,,1001.1,
2021-08-18 00:00:00,35,31.8,39,,,,12.2,,1000,
2021-08-19 00:00:00,35.3,32.7,39,,,,12.8,,1000,
2021-08-20 00:00:00,35,32.5,37.7,,,,9.8,,1001.6,
2021-08-21 00:00:00,36.3,31.7,42,,,,10.5,,1002.8,
2021-08-22 00:00:00,36.5,31.9,42.6,,,,10.6,,1003.2,
2021-08-23 00:00:00,36,32.7,41.1,,,,7.9,,1002.4,
2021-08-24 00:00:00,35.6,33.4,38.2,,,,10.3,,1002.8,
2021-08-25 00:00:00,38.7,32,45.3,,,,7.4,,1002.3,
2021-08-26 00:00:00,38.6,34,45.7,,,,13.1,,999.9,
2021-08-27 00:00:00,36.1,30.6,41.1,,,,7.8,,998.7,
2021-08-28 00:00:00,36.6,32.2,42.2,,,,6.5,,998,
2021-08-29 00:00:00,36.8,33.5,42.6,,,,11.3,,997.8,
2021-08-30 00:00:00,36.6,32.4,40.1,,,,10.3,,1001,
2021-08-31 00:00:00,36.4,32,41.5,,,,11,,1002.9,
2021-09-01 00:00:00,36.2,33.2,39.9,,,,12.5,,1003.8,
2021-09-02 00:00:00,35.7,31.7,40.3,,,,11.4,,1002.6,
2021-09-03 00:00:00,36.8,31.6,44.3,,,,10.6,,1000.7,
2021-09-04 00:00:00,36.8,32.6,46.1,,,,11,,1000.7,
2021-09-05 00:00:00,36.2,33.3,42.1,,,,9.3,,1001.5,
2021-09-06 00:00:00,36.5,33.3,43.4,0,,,9.6,,1002.1,
2021-09-07 00:00:00,35.2,31.1,40.9,,,,7.6,,1002.1,
2021-09-08 00:00:00,35.2,32.4,38.6,,,,9,,1001.6,
2021-09-09 00:00:00,36.9,32.9,42.3,,,,15.7,,1001.5,
2021-09-10 00:00:00,36.3,33.8,41.2,,,,18.2,,1001.9,
2021-09-11 00:00:00,34.9,32.2,38.4,,,,12.8,,1000.8,
2021-09-12 00:00:00,34.3,31.4,38.3,,,,15.7,,1001.2,
2021-09-13 00:00:00,35.5,31.4,41,,,,14.8,,1001.7,
2021-09-14 00:00:00,35.1,30.9,40.8,,,,14.2,,1002.6,
2021-09-15 00:00:00,34.3,32,40.1,,,,15,,1003.3,
2021-09-16 00:00:00,35,31.5,40.4,,,,14.4,,1003,
2021-09-17 00:00:00,35.4,31.7,40.5,,,,10.2,,1002.1,
2021-09-18 00:00:00,34.9,31.9,39.5,,,,11.2,,1002.9,
2021-09-19 00:00:00,34.4,30.3,39.2,,,,10.2,,1005,
2021-09-20 00:00:00,34.4,30.6,39.1,,,,12.4,,1005.6,
2021-09-21 00:00:00,34.7,31.3,41,,,,14.4,,1004.9,
2021-09-22 00:00:00,33.8,28.9,40.3,0,,,11.7,,1003.5,
2021-09-23 00:00:00,33.3,28.5,39.6,,,,9.3,,1003.5,
2021-09-24 00:00:00,32.4,28.9,35.5,,,,7.2,,1005.3,
2021-09-25 00:00:00,32.5,27.9,37.6,,,,7.5,,1006.5,
2021-09-26 00:00:00,33.9,30.4,39.5,,,,22.6,,1005.5,
2021-09-27 00:00:00,32.9,30.6,37.2,,,,12.6,,1004.1,
2021-09-28 00:00:00,31.3,28.7,34.4,0,,,9,,1004.4,
2021-09-29 00:00:00,32.4,27.9,36.3,0,,,7.5,,1004.8,
2021-09-30 00:00:00,33.3,27.9,41.1,0,,,7.6,,1005.1,
2021-10-01 00:00:00,34.5,29,41,,,,8.8,,1004.8,
2021-10-02 00:00:00,33.8,31.4,39.2,,,,8.6,,1003.7,
2021-10-03 00:00:00,32.2,28.7,35.4,0,,,11.2,,1005,
2021-10-04 00:00:00,32.8,31,35.8,,,,12.1,,1006.9,
2021-10-05 00:00:00,32.6,29.2,35.3,,,,6.5,,1006.8,
2021-10-06 00:00:00,32.4,30,35.1,,,,9.2,,1007.3,
2021-10-07 00:00:00,32.3,29.6,35.2,,,,8.4,,1008.4,
2021-10-08 00:00:00,33.3,29.5,37.5,,,,11.5,,1007.7,
2021-10-09 00:00:00,34.6,30.8,39.7,,,,21.2,,1007.9,
2021-10-10 00:00:00,33.9,30,38.9,,,,20.2,,1008.8,
2021-10-11 00:00:00,31.3,28,34.7,,,,14,,1008.5,
2021-10-12 00:00:00,31.8,29.4,35.1,,,,12.6,,1008.7,
2021-10-13 00:00:00,31.6,29.4,34.9,,,,12.9,,1010.6,
2021-10-14 00:00:00,30.9,27.3,36.1,0,,,10.1,,1011.4,
2021-10-15 00:00:00,31.3,27.5,37.4,0,,,8,,1009.1,
2021-10-16 00:00:00,31.4,26.7,38.5,162.1,,,7.1,,1006.9,
2021-10-17 00:00:00,30.4,27,34.2,0,,,6.7,,1007.8,
2021-10-18 00:00:00,32.3,27.5,38.1,,,,13.1,,1009.5,
2021-10-19 00:00:00,31.8,29,37.3,,,,20,,1011.1,
2021-10-20 00:00:00,31.4,27.8,37.9,,,,18,,1011.8,
2021-10-21 00:00:00,31.2,28.8,35.7,,,,22,,1013.2,
2021-10-22 00:00:00,29.9,27,34.1,,,,24.2,,1013.8,
2021-10-23 00:00:00,29.6,26.5,34.4,,,,15,,1014.1,
2021-10-24 00:00:00,28.8,25,36.5,,,,9.2,,1012.4,
2021-10-25 00:00:00,29.1,26.3,32.1,,,,9,,1012.3,
2021-10-26 00:00:00,29.9,25.8,32.9,,,,15.2,,1013.8,
2021-10-27 00:00:00,29.2,26,33.2,,,,10.5,,1014.4,
2021-10-28 00:00:00,28.4,23.9,32,,,,7.6,,1014.5,
2021-10-29 00:00:00,29.4,25.9,31.9,,,,12.7,,1016.5,
2021-10-30 00:00:00,29.5,27,33,,,,10.9,,1019.2,
2021-10-31 00:00:00,28.9,25.4,33.8,,,,11.6,,1019.7,
2021-11-01 00:00:00,29.4,25.1,35.5,,,,13.2,,1016.6,
2021-11-02 00:00:00,29.4,26,36.5,,,,9.5,,1014.3,
2021-11-03 00:00:00,29.2,24.7,36.6,,,,6.4,,1014.2,
2021-11-04 00:00:00,28.4,25.6,35.1,,,,7,,1013.7,
2021-11-05 00:00:00,28.2,24.5,34.1,,,,6.9,,1013.1,
2021-11-06 00:00:00,28.3,25.2,32.9,,,,7.3,,1012.2,
2021-11-07 00:00:00,28.4,25.9,33.7,0,,,10.3,,1010.7,
2021-11-08 00:00:00,28.1,26,33.6,0,,,9.9,,1013.2,
2021-11-09 00:00:00,27.4,24.5,31,,,,12.2,,1017,
2021-11-10 00:00:00,26.9,24.7,30.1,,,,14,,1016.6,
2021-11-11 00:00:00,26.2,20.6,31.1,,,,9,,1014.8,
2021-11-12 00:00:00,26.9,23.5,30.6,,,,13,,1015.3,
2021-11-13 00:00:00,26.6,23.3,30.4,,,,12.7,,1017.5,
2021-11-14 00:00:00,25.4,22.7,30.7,,,,17.8,,1016.8,
2021-11-15 00:00:00,25.4,22.3,29.5,,,,13.4,,1014.5,
2021-11-16 00:00:00,25.6,23,29.7,,,,7.9,,1011.9,
2021-11-17 00:00:00,26.4,22.2,32,0,,,7.6,,1013.1,
2021-11-18 00:00:00,25.8,23.2,30.6,0,,,12.2,,1015.2,
2021-11-19 00:00:00,25.4,22.2,29.2,,,,11.2,,1013.4,
2021-11-20 00:00:00,25.7,22,28.4,,,,10.1,,1011.9,
2021-11-21 00:00:00,26.8,24.5,29.9,,,,16.7,,1013.6,
2021-11-22 00:00:00,27.1,24.6,30.5,,,,11.8,,1015.9,
2021-11-23 00:00:00,27.1,23.4,33.4,,,,9,,1015.6,
2021-11-24 00:00:00,25.4,23,30.4,,,,19.6,,1016.1,
2021-11-25 00:00:00,25.1,21.7,30,,,,14.6,,1016.6,
2021-11-26 00:00:00,25.3,22.2,30.5,,,,9.4,,1017.2,
2021-11-27 00:00:00,26.8,20.3,33,,,,8.6,,1016.7,
2021-11-28 00:00:00,24.6,22,30,,,,19,,1017.2,
2021-11-29 00:00:00,23.6,20.2,27.6,,,,13.3,,1016.9,
2021-11-30 00:00:00,24.3,21.4,27.7,,,,13.5,,1016.6,
2021-12-01 00:00:00,24.1,20.4,28.4,0,,,6.6,,1015.9,
2021-12-02 00:00:00,24.6,21.7,28.1,,,,10.2,,1015.8,
2021-12-03 00:00:00,23.2,21,28.5,,,,13.1,,1017.8,
2021-12-04 00:00:00,21.2,18.1,24.4,,,,17.1,,1019.5,
2021-12-05 00:00:00,21.2,17.4,26.3,,,,8.2,,1018.8,
2021-12-06 00:00:00,21.3,17.4,26.6,,,,7,,1018.5,
2021-12-07 00:00:00,22,18,28.8,,,,6.7,,1019.1,
2021-12-08 00:00:00,22.8,18.8,25.8,,,,7.8,,1020,
2021-12-09 00:00:00,23.7,19.8,27,,,,10.2,,1020.3,
2021-12-10 00:00:00,23.1,19.7,26.4,,,,9.7,,1021.6,
2021-12-11 00:00:00,22.1,19.9,26.7,0,,,12.4,,1021.3,
2021-12-12 00:00:00,21,17.6,25.6,0,,,13.5,,1020.6,
2021-12-13 00:00:00,21.6,17.7,25.8,,,,10.8,,1019.4,
2021-12-14 00:00:00,22.1,19.6,25.8,,,,11,,1018.4,
2021-12-15 00:00:00,22.2,17.8,26,,,,8.2,,1018.7,
2021-12-16 00:00:00,24,20.7,26.4,,,,12.4,,1019,
2021-12-17 00:00:00,23.4,19.3,27.2,,,,10.5,,1019.4,
2021-12-18 00:00:00,23.6,19.8,27.2,,,,14.4,,1018.2,
2021-12-19 00:00:00,23.9,21.2,26.8,,,,16.4,,1018.7,
2021-12-20 00:00:00,23.9,21.6,26.9,,,,12.7,,1018.6,
2021-12-21 00:00:00,24.2,21.2,29.7,0,,,12.1,,1017.2,
2021-12-22 00:00:00,21.9,19,24.2,,,,21.3,,1018,
2021-12-23 00:00:00,21.3,18,26,0,,,15,,1016.6,
2021-12-24 00:00:00,21.9,18.4,26.3,,,,9.1,,1015.5,
2021-12-25 00:00:00,22,18.7,25.5,,,,14,,1016.9,
2021-12-26 00:00:00,20,18.5,23.1,0,,,22,,1019.7,
2021-12-27 00:00:00,19.3,16.1,23.7,,,,14.9,,1020,
2021-12-28 00:00:00,20,16.8,23.9,,,,14.2,,1019.2,
2021-12-29 00:00:00,19.9,18,22.6,,,,13.1,,1017.9,
2021-12-30 00:00:00,21.4,18.1,24.3,,,,9.2,,1016.6,
2021-12-31 00:00:00,21.7,18,25.5,,,,13.5,,1017.6,
2022-01-01 00:00:00,21.7,17.9,24.2,,,,17.4,,1017.7,
2022-01-02 00:00:00,24.2,20.3,28.2,0.3,,,15.8,,1010.7,
2022-01-03 00:00:00,20.1,18,26.4,0,,,13.7,,1013,
2022-01-04 00:00:00,17.9,15.6,21.6,0.3,,,16.5,,1018.3,
2022-01-05 00:00:00,16.3,13.5,18.9,,,,17.8,,1019.5,
2022-01-06 00:00:00,17.1,14.4,21.2,0,,,19,,1019.5,
2022-01-07 00:00:00,17.9,14.4,22,0,,,13,,1020.3,
2022-01-08 00:00:00,18.3,15.6,23.3,,,,9,,1020.2,
2022-01-09 00:00:00,17.9,14.5,22.9,,,,6.5,,1019.8,
2022-01-10 00:00:00,17.7,13,22.8,,,,4.4,,1019.1,
2022-01-11 00:00:00,19.2,14.7,23.3,,,,6.6,,1020.1,
2022-01-12 00:00:00,20.2,15.6,24.3,,,,4.1,,1019.1,
2022-01-13 00:00:00,20.5,17.1,25.2,,,,7,,1017.6,
2022-01-14 00:00:00,20.9,16.8,23.5,,,,11.7,,1014.9,
2022-01-15 00:00:00,22,21,24.6,,,,16.6,,1012.1,
